name	CAZy	n
Trichoderma_atroviride_IMI206040_protein_longest	CBM66	2
Trichoderma_atroviride_IMI206040_protein_longest	CBM67	1
Trichoderma_atroviride_IMI206040_protein_longest	CE0	4
Trichoderma_atroviride_IMI206040_protein_longest	CE1	1
Trichoderma_atroviride_IMI206040_protein_longest	CE15	1
Trichoderma_atroviride_IMI206040_protein_longest	CE16	2
Trichoderma_atroviride_IMI206040_protein_longest	CE3	4
Trichoderma_atroviride_IMI206040_protein_longest	CE4	6
Trichoderma_atroviride_IMI206040_protein_longest	CE5	7
Trichoderma_atroviride_IMI206040_protein_longest	CE8	10
Trichoderma_atroviride_IMI206040_protein_longest	CE9	1
Trichoderma_atroviride_IMI206040_protein_longest	GH0	3
Trichoderma_atroviride_IMI206040_protein_longest	GH1	7
Trichoderma_atroviride_IMI206040_protein_longest	GH10	1
Trichoderma_atroviride_IMI206040_protein_longest	GH105	2
Trichoderma_atroviride_IMI206040_protein_longest	GH106	1
Trichoderma_atroviride_IMI206040_protein_longest	GH11	4
Trichoderma_atroviride_IMI206040_protein_longest	GH114	1
Trichoderma_atroviride_IMI206040_protein_longest	GH115	1
Trichoderma_atroviride_IMI206040_protein_longest	GH12	3
Trichoderma_atroviride_IMI206040_protein_longest	GH125	3
Trichoderma_atroviride_IMI206040_protein_longest	GH127	1
Trichoderma_atroviride_IMI206040_protein_longest	GH128	4
Trichoderma_atroviride_IMI206040_protein_longest	GH13	1
Trichoderma_atroviride_IMI206040_protein_longest	GH132	2
Trichoderma_atroviride_IMI206040_protein_longest	GH133	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_1	2
Trichoderma_atroviride_IMI206040_protein_longest	GH13_11	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_17	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_25	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_26	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_31	2
Trichoderma_atroviride_IMI206040_protein_longest	GH13_40	1
Trichoderma_atroviride_IMI206040_protein_longest	GH13_8	1
Trichoderma_atroviride_IMI206040_protein_longest	GH142	1
Trichoderma_atroviride_IMI206040_protein_longest	GH15	4
Trichoderma_atroviride_IMI206040_protein_longest	GH152	1
Trichoderma_atroviride_IMI206040_protein_longest	GH154	2
Trichoderma_atroviride_IMI206040_protein_longest	GH16	3
Trichoderma_atroviride_IMI206040_protein_longest	GH16_1	5
Trichoderma_atroviride_IMI206040_protein_longest	GH16_18	4
Trichoderma_atroviride_IMI206040_protein_longest	GH16_19	3
Trichoderma_atroviride_IMI206040_protein_longest	GH16_20	1
Trichoderma_atroviride_IMI206040_protein_longest	GH16_21	1
Trichoderma_atroviride_IMI206040_protein_longest	GH16_22	1
Trichoderma_atroviride_IMI206040_protein_longest	GH16_23	1
Trichoderma_atroviride_IMI206040_protein_longest	GH16_3	3
Trichoderma_atroviride_IMI206040_protein_longest	GH16_4	1
Trichoderma_atroviride_IMI206040_protein_longest	GH17	3
Trichoderma_atroviride_IMI206040_protein_longest	GH18	28
Trichoderma_atroviride_IMI206040_protein_longest	GH2	10
Trichoderma_atroviride_IMI206040_protein_longest	GH20	4
Trichoderma_atroviride_IMI206040_protein_longest	GH25	1
Trichoderma_atroviride_IMI206040_protein_longest	GH27	10
Trichoderma_atroviride_IMI206040_protein_longest	GH28	7
Trichoderma_atroviride_IMI206040_protein_longest	GH3	18
Trichoderma_atroviride_IMI206040_protein_longest	GH30_3	2
Trichoderma_atroviride_IMI206040_protein_longest	GH30_5	1
Trichoderma_atroviride_IMI206040_protein_longest	GH30_7	2
Trichoderma_atroviride_IMI206040_protein_longest	GH31	7
Trichoderma_atroviride_IMI206040_protein_longest	GH32	1
Trichoderma_atroviride_IMI206040_protein_longest	GH35	1
Trichoderma_atroviride_IMI206040_protein_longest	GH36	1
Trichoderma_atroviride_IMI206040_protein_longest	GH37	3
Trichoderma_atroviride_IMI206040_protein_longest	GH38	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_11	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_14	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_24	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_26	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_29	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_30	1
Trichoderma_atroviride_IMI206040_protein_longest	GH43_34	1
Trichoderma_atroviride_IMI206040_protein_longest	GH47	10
Trichoderma_atroviride_IMI206040_protein_longest	GH5	1
Trichoderma_atroviride_IMI206040_protein_longest	GH51	2
Trichoderma_atroviride_IMI206040_protein_longest	GH54	2
Trichoderma_atroviride_IMI206040_protein_longest	GH55	8
Trichoderma_atroviride_IMI206040_protein_longest	GH5_12	7
Trichoderma_atroviride_IMI206040_protein_longest	GH5_15	2
Trichoderma_atroviride_IMI206040_protein_longest	GH5_24	1
Trichoderma_atroviride_IMI206040_protein_longest	GH5_31	1
Trichoderma_atroviride_IMI206040_protein_longest	GH5_5	3
Trichoderma_atroviride_IMI206040_protein_longest	GH5_7	2
Trichoderma_atroviride_IMI206040_protein_longest	GH5_9	2
Trichoderma_atroviride_IMI206040_protein_longest	GH6	1
Trichoderma_atroviride_IMI206040_protein_longest	GH62	2
Trichoderma_atroviride_IMI206040_protein_longest	GH63	2
Trichoderma_atroviride_IMI206040_protein_longest	GH64	3
Trichoderma_atroviride_IMI206040_protein_longest	GH65	2
Trichoderma_atroviride_IMI206040_protein_longest	GH67	2
Trichoderma_atroviride_IMI206040_protein_longest	GH7	2
Trichoderma_atroviride_IMI206040_protein_longest	GH71	6
Trichoderma_atroviride_IMI206040_protein_longest	GH72	5
Trichoderma_atroviride_IMI206040_protein_longest	GH74	1
Trichoderma_atroviride_IMI206040_protein_longest	GH75	5
Trichoderma_atroviride_IMI206040_protein_longest	GH76	12
Trichoderma_atroviride_IMI206040_protein_longest	GH78	4
Trichoderma_atroviride_IMI206040_protein_longest	GH79	5
Trichoderma_atroviride_IMI206040_protein_longest	GH81	2
Trichoderma_atroviride_IMI206040_protein_longest	GH88	2
Trichoderma_atroviride_IMI206040_protein_longest	GH89	1
Trichoderma_atroviride_IMI206040_protein_longest	GH92	8
Trichoderma_atroviride_IMI206040_protein_longest	GH93	3
Trichoderma_atroviride_IMI206040_protein_longest	GH95	5
Trichoderma_atroviride_IMI206040_protein_longest	GT0	1
Trichoderma_atroviride_IMI206040_protein_longest	GT1	12
Trichoderma_atroviride_IMI206040_protein_longest	GT109	2
Trichoderma_atroviride_IMI206040_protein_longest	GT13	2
Trichoderma_atroviride_IMI206040_protein_longest	GT15	4
Trichoderma_atroviride_IMI206040_protein_longest	GT17	1
Trichoderma_atroviride_IMI206040_protein_longest	GT2	24
Trichoderma_atroviride_IMI206040_protein_longest	GT20	5
Trichoderma_atroviride_IMI206040_protein_longest	GT21	1
Trichoderma_atroviride_IMI206040_protein_longest	GT22	9
Trichoderma_atroviride_IMI206040_protein_longest	GT24	1
Trichoderma_atroviride_IMI206040_protein_longest	GT27	1
Trichoderma_atroviride_IMI206040_protein_longest	GT3	1
Trichoderma_atroviride_IMI206040_protein_longest	GT30	1
Trichoderma_atroviride_IMI206040_protein_longest	GT31	7
Trichoderma_atroviride_IMI206040_protein_longest	GT32	7
Trichoderma_atroviride_IMI206040_protein_longest	GT33	1
Trichoderma_atroviride_IMI206040_protein_longest	GT34	3
Trichoderma_atroviride_IMI206040_protein_longest	GT35	2
Trichoderma_atroviride_IMI206040_protein_longest	GT39	3
Trichoderma_atroviride_IMI206040_protein_longest	GT4	11
Trichoderma_atroviride_IMI206040_protein_longest	GT47	3
Trichoderma_atroviride_IMI206040_protein_longest	GT48	1
Trichoderma_atroviride_IMI206040_protein_longest	GT50	1
Trichoderma_atroviride_IMI206040_protein_longest	GT57	2
Trichoderma_atroviride_IMI206040_protein_longest	GT58	4
Trichoderma_atroviride_IMI206040_protein_longest	GT59	1
Trichoderma_atroviride_IMI206040_protein_longest	GT62	3
Trichoderma_atroviride_IMI206040_protein_longest	GT64	5
Trichoderma_atroviride_IMI206040_protein_longest	GT66	1
Trichoderma_atroviride_IMI206040_protein_longest	GT69	4
Trichoderma_atroviride_IMI206040_protein_longest	GT7	2
Trichoderma_atroviride_IMI206040_protein_longest	GT71	1
Trichoderma_atroviride_IMI206040_protein_longest	GT76	1
Trichoderma_atroviride_IMI206040_protein_longest	GT8	8
Trichoderma_atroviride_IMI206040_protein_longest	GT87	1
Trichoderma_atroviride_IMI206040_protein_longest	GT90	8
Trichoderma_atroviride_IMI206040_protein_longest	GT91	1
Trichoderma_atroviride_IMI206040_protein_longest	GT98	1
Trichoderma_atroviride_IMI206040_protein_longest	PL1_4	1
Trichoderma_atroviride_IMI206040_protein_longest	PL20	2
Trichoderma_atroviride_IMI206040_protein_longest	PL38	2
Trichoderma_atroviride_IMI206040_protein_longest	PL3_2	1
Trichoderma_atroviride_IMI206040_protein_longest	PL7_4	3
Trichoderma_atroviride_IMI206040_protein_longest	PL8_4	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	3.2.1.14	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA0	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA1	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA11	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA12	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA14	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA1_2	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA1_3	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA2	9
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA3	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA3_1	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA3_2	24
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA3_3	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA4	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA5	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA5_1	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA6	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA7	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA8	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	AA9	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM1	17
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM13	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM18	11
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM20	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM21	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM24	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM32	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM42	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM43	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM48	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM50	10
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM66	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	CBM67	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE0	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE15	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE16	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE3	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE4	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE5	8
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE8	12
Trichoderma_simmonsii_GH-Sj1_protein_longest	CE9	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH0	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH1	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH10	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH105	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH106	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH11	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH114	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH115	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH12	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH125	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH127	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH128	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH132	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH133	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_1	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_11	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_17	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_25	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_26	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_31	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_40	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH13_8	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH142	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH15	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH152	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH154	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_1	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_18	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_19	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_20	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_21	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_22	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_23	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_3	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH16_4	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH17	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH18	25
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH2	14
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH20	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH24	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH25	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH26	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH27	10
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH28	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH3	21
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH30_3	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH30_5	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH30_7	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH31	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH35	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH36	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH37	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH38	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH39	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH4	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_11	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_13	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_14	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_26	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_30	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH43_34	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH45	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH47	10
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH51	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH54	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH55	11
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_12	7
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_15	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_22	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_24	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_31	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_5	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_7	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH5_9	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH6	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH62	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH63	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH64	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH65	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH67	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH7	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH71	8
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH72	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH74	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH75	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH76	11
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH78	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH79	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH81	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH84	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH88	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH89	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH92	7
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH93	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GH95	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT0	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT1	17
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT109	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT13	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT15	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT17	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT2	26
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT20	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT21	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT22	10
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT24	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT25	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT27	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT3	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT30	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT31	7
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT32	6
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT33	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT34	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT35	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT39	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT4	10
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT41	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT47	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT48	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT50	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT57	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT58	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT59	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT62	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT64	5
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT66	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT69	4
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT7	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT71	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT76	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT8	8
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT87	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT90	7
Trichoderma_simmonsii_GH-Sj1_protein_longest	GT91	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	PL20	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	PL38	2
Trichoderma_simmonsii_GH-Sj1_protein_longest	PL3_2	1
Trichoderma_simmonsii_GH-Sj1_protein_longest	PL7_4	3
Trichoderma_simmonsii_GH-Sj1_protein_longest	PL8_4	1
Ustilago_hordei_Uh4857-4_protein_longest	AA0	1
Ustilago_hordei_Uh4857-4_protein_longest	AA1	4
Ustilago_hordei_Uh4857-4_protein_longest	AA10	1
Ustilago_hordei_Uh4857-4_protein_longest	AA1_2	1
Ustilago_hordei_Uh4857-4_protein_longest	AA2	5
Ustilago_hordei_Uh4857-4_protein_longest	AA3	2
Ustilago_hordei_Uh4857-4_protein_longest	AA3_2	8
Ustilago_hordei_Uh4857-4_protein_longest	AA4	1
Ustilago_hordei_Uh4857-4_protein_longest	AA5	2
Ustilago_hordei_Uh4857-4_protein_longest	AA5_1	3
Ustilago_hordei_Uh4857-4_protein_longest	AA6	1
Ustilago_hordei_Uh4857-4_protein_longest	AA7	1
Ustilago_hordei_Uh4857-4_protein_longest	AA9	2
Ustilago_hordei_Uh4857-4_protein_longest	CBM13	1
Ustilago_hordei_Uh4857-4_protein_longest	CBM18	3
Ustilago_hordei_Uh4857-4_protein_longest	CBM21	2
Ustilago_hordei_Uh4857-4_protein_longest	CBM35	1
Ustilago_hordei_Uh4857-4_protein_longest	CBM43	1
Ustilago_hordei_Uh4857-4_protein_longest	CBM48	3
Ustilago_hordei_Uh4857-4_protein_longest	CBM50	5
Ustilago_hordei_Uh4857-4_protein_longest	CE0	1
Ustilago_hordei_Uh4857-4_protein_longest	CE1	2
Ustilago_hordei_Uh4857-4_protein_longest	CE4	4
Ustilago_hordei_Uh4857-4_protein_longest	CE5	2
Ustilago_hordei_Uh4857-4_protein_longest	CE8	4
Ustilago_hordei_Uh4857-4_protein_longest	CE9	1
Ustilago_hordei_Uh4857-4_protein_longest	GH0	3
Ustilago_hordei_Uh4857-4_protein_longest	GH1	1
Ustilago_hordei_Uh4857-4_protein_longest	GH10	2
Ustilago_hordei_Uh4857-4_protein_longest	GH105	2
Ustilago_hordei_Uh4857-4_protein_longest	GH11	1
Ustilago_hordei_Uh4857-4_protein_longest	GH115	1
Ustilago_hordei_Uh4857-4_protein_longest	GH12	1
Ustilago_hordei_Uh4857-4_protein_longest	GH125	1
Ustilago_hordei_Uh4857-4_protein_longest	GH128	5
Ustilago_hordei_Uh4857-4_protein_longest	GH13	1
Ustilago_hordei_Uh4857-4_protein_longest	GH133	1
Ustilago_hordei_Uh4857-4_protein_longest	GH135	1
Ustilago_hordei_Uh4857-4_protein_longest	GH13_11	1
Ustilago_hordei_Uh4857-4_protein_longest	GH13_17	1
Ustilago_hordei_Uh4857-4_protein_longest	GH13_25	1
